action_category,why_held_back,what_to_verify_for_100pct_match,verdict_format_required,verdict_examples,amazon_asin,jl_sku,amazon_listing_title,review_id,star_rating_current,rating_inferred,verified_purchase,has_photo,helpful_votes,review_date,reviewer_name,review_title,review_body,current_mapped_handle,current_handle_source,pass8_team_status,pass8_team_proposed_handle,pass8_team_reasoning,VERDICT__PLEASE_FILL,team_notes
3. PROPOSED HANDLE LIKELY WRONG,Our best-guess Shopify mapping has a finish or family discrepancy; flagged low-confidence in Pass 8.,"Open the team_proposed_handle URL on stehlenauto.com. Apply the same 9-dimension check from bucket 1. Decide: keep the proposal, swap to a correct handle, or drop.",CONFIRM:[handle]   OR   REMAP:[correct-handle]   OR   DROP:[reason],CONFIRM:02-06-cadillac-escalade-front-grille-chrome-mesh-style  |  REMAP:[different-handle]  |  DROP:no matching finish in catalog,B087LYSTZQ,tc-sil99-6.5-lth,"Low Profile Hard Tri Fold Aluminum Truck Bed Tonneau Cover Compatible with 99-06 Chevy Silverado GMC Sierra / 2007 Classic 6.5 Ft (78"") Short Bed",R1DW9X6KXF153,5,TRUE,TRUE,FALSE,2,,AJ B.,,"THIS BEDCOVER IS GOOD QUALITY, DECENT DESIGN FOR THE MONEY (HALF THE PRICE OF NAMEBRANDS)


GOOD QUALITY BUT ONE MAJOR ISSUE


THIS COVER IS NOT A TRI-FOLD, ITS MORE


LIKE BI-FOLD.


WHEN YOU INSTALL, ONLY THE 2 BACK SECTIONS FOLD UP AND OPEN. THE SECTION THAT IS CLOSEST TO THE CAB IS STATIONARY AND DOES NOT FOLD OPEN. SO TECHNICALLY YOU CANNOT USE 100% OF YOUR BED IF YOU NEED TO FOLD THE UNIT ALL THE WAY OPEN.


SO THE PRODUCT DESCRIPTION IS NOT ACCURATE AND ALL THE PICTURES DO NOT REVEAL A TRUE TRI FOLD OPTION. BE AWARE, IF YOU PURCHASE, YOU CANT EASILY USE YOUR ENTIRE TRUCK BED


AGAIN, GO",(none),none,mapped_low_confidence_likely_wrong,,tc-sil99-6.5-lth=Silverado 1999 6.5ft low-profile hard tri-fold; catalog has 99-07 roll-up covers for Silverado 6.5ft but no hard tri-fold for that year range; closest is 2007-2013-chevy-silverado-6-5ft-low-profile-hard-tri-fold-tonneau-cover (wrong years) — no high-confidence match,,
3. PROPOSED HANDLE LIKELY WRONG,Our best-guess Shopify mapping has a finish or family discrepancy; flagged low-confidence in Pass 8.,"Open the team_proposed_handle URL on stehlenauto.com. Apply the same 9-dimension check from bucket 1. Decide: keep the proposal, swap to a correct handle, or drop.",CONFIRM:[handle]   OR   REMAP:[correct-handle]   OR   DROP:[reason],CONFIRM:02-06-cadillac-escalade-front-grille-chrome-mesh-style  |  REMAP:[different-handle]  |  DROP:no matching finish in catalog,B085PPZQHP,fg-escl02-me-bk,Stehlen 642167821670 Compatible With 2002-2006 Cadillac Escalade Mesh Front Hood Bumper Grille - Glossy Black,R2COIZ4OOBLQ9,5,TRUE,TRUE,FALSE,0,2020-06-14,Superstar,,Love the grille. Fits great on the car. Thank you.,02-06-cadillac-escalade-front-grille-chrome-mesh-style,team,mapped_low_confidence_likely_wrong,02-06-cadillac-escalade-front-grille-chrome-mesh-style,fg-escl02-me-bk=Escalade 2002 mesh glossy black; only Escalade 02-06 grille handle is chrome mesh; no matte/glossy black Escalade 02-06 handle exists; chrome is wrong finish — low confidence,,
3. PROPOSED HANDLE LIKELY WRONG,Our best-guess Shopify mapping has a finish or family discrepancy; flagged low-confidence in Pass 8.,"Open the team_proposed_handle URL on stehlenauto.com. Apply the same 9-dimension check from bucket 1. Decide: keep the proposal, swap to a correct handle, or drop.",CONFIRM:[handle]   OR   REMAP:[correct-handle]   OR   DROP:[reason],CONFIRM:02-06-cadillac-escalade-front-grille-chrome-mesh-style  |  REMAP:[different-handle]  |  DROP:no matching finish in catalog,B087LYSTZQ,tc-sil99-6.5-lth,"Low Profile Hard Tri Fold Aluminum Truck Bed Tonneau Cover Compatible with 99-06 Chevy Silverado GMC Sierra / 2007 Classic 6.5 Ft (78"") Short Bed",R781WMM8U2EBI,5,TRUE,TRUE,FALSE,0,2024-10-17,Amazon Customer,,Love that it fits so well and was easy to install.,(none),none,mapped_low_confidence_likely_wrong,,tc-sil99-6.5-lth=Silverado 1999 6.5ft low-profile hard tri-fold; catalog has 99-07 roll-up covers for Silverado 6.5ft but no hard tri-fold for that year range; closest is 2007-2013-chevy-silverado-6-5ft-low-profile-hard-tri-fold-tonneau-cover (wrong years) — no high-confidence match,,
4. COMBO PRODUCT — NO SINGLE HANDLE,Amazon listing is a multi-component bundle (e.g. halo headlights + bumper signal lights + corner lights) — doesn't map cleanly to one Shopify product.,Three paths: (A) SPLIT — map the review only to the dominant component's handle (review reads as if about that component); (B) CONFIRM — pick a single handle that fairly represents the bundle; (C) DROP if no clean attribution is possible (FTC-safer).,SPLIT:[dominant-handle]   OR   CONFIRM:[best-single-handle]   OR   DROP:[reason],"SPLIT:92-99-chevy-gmc-suburban-tahoe-yukon-halo-led-projector-headlights  |  DROP:bundle not separable, FTC risk",B00R16TZL6,hlpk2-c1088hled-bb+blyd-c1088-jdm+clyd-cpu94-jdm,Black Clear Housing Projector Headlights With Halo LED k2 + Bumper Signal Lights yd + Corner Parking Lamp yd Compatible With 94-00 Chevy C10 C/K Pickup / 94-98 Silverado / 94-99 Suburban / 95-99 Tahoe,R1MFK3E9R4NRBK,5,FALSE,TRUE,TRUE,10,2018-04-15,Kindle Customer,Loved them,Bought these for my 99 Tahoe and they where perfect. No scratches. Everything bolted in easy and they looked great. Nothing else to say.,(none),none,mapped_medium_confidence_pending_verify,,92-99-chevy-gmc-suburban-tahoe-yukon-halo-led-projector-headlights; combo includes c1088 (88-98 C10/K1500) halo LED headlights — stem hlpk2-c1088hled maps to that handle but combo includes bumper signal lights (blyd) and corner lights (clyd) not individually cataloged,,
4. COMBO PRODUCT — NO SINGLE HANDLE,Amazon listing is a multi-component bundle (e.g. halo headlights + bumper signal lights + corner lights) — doesn't map cleanly to one Shopify product.,Three paths: (A) SPLIT — map the review only to the dominant component's handle (review reads as if about that component); (B) CONFIRM — pick a single handle that fairly represents the bundle; (C) DROP if no clean attribution is possible (FTC-safer).,SPLIT:[dominant-handle]   OR   CONFIRM:[best-single-handle]   OR   DROP:[reason],"SPLIT:92-99-chevy-gmc-suburban-tahoe-yukon-halo-led-projector-headlights  |  DROP:bundle not separable, FTC risk",B00R16TZL6,hlpk2-c1088hled-bb+blyd-c1088-jdm+clyd-cpu94-jdm,Black Clear Housing Projector Headlights With Halo LED k2 + Bumper Signal Lights yd + Corner Parking Lamp yd Compatible With 94-00 Chevy C10 C/K Pickup / 94-98 Silverado / 94-99 Suburban / 95-99 Tahoe,R18DN6LD2NRULB,4,FALSE,TRUE,TRUE,4,2017-05-08,razor,Love them,I really liked the look they really made my 94 Chevy k1500 look really good but after I put the on the low beam bulb that came in it blew and blew all bulbs on the passenger side but I replaced all of them and it's been a couple of months now and I haven't had any more problems,(none),none,mapped_medium_confidence_pending_verify,,92-99-chevy-gmc-suburban-tahoe-yukon-halo-led-projector-headlights; combo includes c1088 (88-98 C10/K1500) halo LED headlights — stem hlpk2-c1088hled maps to that handle but combo includes bumper signal lights (blyd) and corner lights (clyd) not individually cataloged,,
4. COMBO PRODUCT — NO SINGLE HANDLE,Amazon listing is a multi-component bundle (e.g. halo headlights + bumper signal lights + corner lights) — doesn't map cleanly to one Shopify product.,Three paths: (A) SPLIT — map the review only to the dominant component's handle (review reads as if about that component); (B) CONFIRM — pick a single handle that fairly represents the bundle; (C) DROP if no clean attribution is possible (FTC-safer).,SPLIT:[dominant-handle]   OR   CONFIRM:[best-single-handle]   OR   DROP:[reason],"SPLIT:92-99-chevy-gmc-suburban-tahoe-yukon-halo-led-projector-headlights  |  DROP:bundle not separable, FTC risk",B00R16TZL6,hlpk2-c1088hled-bb+blyd-c1088-jdm+clyd-cpu94-jdm,Black Clear Housing Projector Headlights With Halo LED k2 + Bumper Signal Lights yd + Corner Parking Lamp yd Compatible With 94-00 Chevy C10 C/K Pickup / 94-98 Silverado / 94-99 Suburban / 95-99 Tahoe,R35TT3D0PADBL0,5,FALSE,TRUE,TRUE,2,2017-05-05,G.Ware,looks great had no scratches or damages to it,"I receive my headlight assembly in two days, looks great had no scratches or damages to it. Had to do some minor Fabrications to assembly to get it to work with the fabrication and taking the grill off of my truck and putting it back on tooth me about an hour and a half. I would definitely recommend this to anyone who is looking for a good headlight assembly.",(none),none,mapped_medium_confidence_pending_verify,,92-99-chevy-gmc-suburban-tahoe-yukon-halo-led-projector-headlights; combo includes c1088 (88-98 C10/K1500) halo LED headlights — stem hlpk2-c1088hled maps to that handle but combo includes bumper signal lights (blyd) and corner lights (clyd) not individually cataloged,,
4. COMBO PRODUCT — NO SINGLE HANDLE,Amazon listing is a multi-component bundle (e.g. halo headlights + bumper signal lights + corner lights) — doesn't map cleanly to one Shopify product.,Three paths: (A) SPLIT — map the review only to the dominant component's handle (review reads as if about that component); (B) CONFIRM — pick a single handle that fairly represents the bundle; (C) DROP if no clean attribution is possible (FTC-safer).,SPLIT:[dominant-handle]   OR   CONFIRM:[best-single-handle]   OR   DROP:[reason],"SPLIT:92-99-chevy-gmc-suburban-tahoe-yukon-halo-led-projector-headlights  |  DROP:bundle not separable, FTC risk",B00R16TZL6,hlpk2-c1088hled-bb+blyd-c1088-jdm+clyd-cpu94-jdm,Black Clear Housing Projector Headlights With Halo LED k2 + Bumper Signal Lights yd + Corner Parking Lamp yd Compatible With 94-00 Chevy C10 C/K Pickup / 94-98 Silverado / 94-99 Suburban / 95-99 Tahoe,R1OCCTW2CDO1O0,5,FALSE,TRUE,TRUE,0,2021-04-28,Emerald,Nice,Pretty nice I would reseal them tho so water doesn't get in them,(none),none,mapped_medium_confidence_pending_verify,,92-99-chevy-gmc-suburban-tahoe-yukon-halo-led-projector-headlights; combo includes c1088 (88-98 C10/K1500) halo LED headlights — stem hlpk2-c1088hled maps to that handle but combo includes bumper signal lights (blyd) and corner lights (clyd) not individually cataloged,,
4. COMBO PRODUCT — NO SINGLE HANDLE,Amazon listing is a multi-component bundle (e.g. halo headlights + bumper signal lights + corner lights) — doesn't map cleanly to one Shopify product.,Three paths: (A) SPLIT — map the review only to the dominant component's handle (review reads as if about that component); (B) CONFIRM — pick a single handle that fairly represents the bundle; (C) DROP if no clean attribution is possible (FTC-safer).,SPLIT:[dominant-handle]   OR   CONFIRM:[best-single-handle]   OR   DROP:[reason],"SPLIT:92-99-chevy-gmc-suburban-tahoe-yukon-halo-led-projector-headlights  |  DROP:bundle not separable, FTC risk",B00R16TZL6,hlpk2-c1088hled-bb+blyd-c1088-jdm+clyd-cpu94-jdm,Black Clear Housing Projector Headlights With Halo LED k2 + Bumper Signal Lights yd + Corner Parking Lamp yd Compatible With 94-00 Chevy C10 C/K Pickup / 94-98 Silverado / 94-99 Suburban / 95-99 Tahoe,R21UGQIS7HNYQS,5,FALSE,TRUE,TRUE,0,2021-05-13,Mimi Forde,Satisfied customer,Before I bought this light set my headlights did not work at all.. jus installed them on my 98 Chevy Tahoe,(none),none,mapped_medium_confidence_pending_verify,,92-99-chevy-gmc-suburban-tahoe-yukon-halo-led-projector-headlights; combo includes c1088 (88-98 C10/K1500) halo LED headlights — stem hlpk2-c1088hled maps to that handle but combo includes bumper signal lights (blyd) and corner lights (clyd) not individually cataloged,,
4. COMBO PRODUCT — NO SINGLE HANDLE,Amazon listing is a multi-component bundle (e.g. halo headlights + bumper signal lights + corner lights) — doesn't map cleanly to one Shopify product.,Three paths: (A) SPLIT — map the review only to the dominant component's handle (review reads as if about that component); (B) CONFIRM — pick a single handle that fairly represents the bundle; (C) DROP if no clean attribution is possible (FTC-safer).,SPLIT:[dominant-handle]   OR   CONFIRM:[best-single-handle]   OR   DROP:[reason],"SPLIT:92-99-chevy-gmc-suburban-tahoe-yukon-halo-led-projector-headlights  |  DROP:bundle not separable, FTC risk",B00R16TZL6,hlpk2-c1088hled-bb+blyd-c1088-jdm+clyd-cpu94-jdm,Black Clear Housing Projector Headlights With Halo LED k2 + Bumper Signal Lights yd + Corner Parking Lamp yd Compatible With 94-00 Chevy C10 C/K Pickup / 94-98 Silverado / 94-99 Suburban / 95-99 Tahoe,R1WV2W5JQSMHUO,5,FALSE,TRUE,TRUE,0,2021-09-12,Amazon Customer,Looks Awesome!!!!,So there isn't instructions on how to wire the Halo portion of the lights. Lights have a Green and Brown wire that are separate. There is a single brown wire and green wire in the light wiring harness. They get wired to those. Also the high beam Halogen comes with a half circle plate stopping half the light. Not sure why but I removed both of those considering it is a high beam and I want as much visibility as possible. To remove just undo the 4 screws on the back of the halogen. Also I suggest adjusting to the headlights out of the vehicle because the gear assembly that adjusts the headlights,(none),none,mapped_medium_confidence_pending_verify,,92-99-chevy-gmc-suburban-tahoe-yukon-halo-led-projector-headlights; combo includes c1088 (88-98 C10/K1500) halo LED headlights — stem hlpk2-c1088hled maps to that handle but combo includes bumper signal lights (blyd) and corner lights (clyd) not individually cataloged,,
5. RATING INFERRED — STAR RATING NOT DIRECTLY SCRAPED,"Review body is accurate but the star (1-5) was INFERRED from review sentiment — not extracted directly from Amazon's rating widget. FTC 16 CFR Part 255 prohibits displaying inferred ratings without disclosure, so it's held back.","Re-scrape this review_id directly from amazon.com — pull the star from the rating widget (look for a-icon-star class), not from sentiment. Verify the star matches across both the review-list and review-detail views.",RATING_VERIFIED:[N]   OR   RATING_DROP:[reason]   OR   RATING_KEEP_INFERRED,RATING_VERIFIED:5  |  RATING_DROP:review removed from Amazon  |  RATING_KEEP_INFERRED  (publishes with 'rating estimated' disclosure label),B07L8V2222,fg-grzd-dnl07-ch+fg-grbd-dnl07lower-ch,Chrome Round Hole Mesh Front Upper Hood Grill + Lower Bumper Grille Guard ABS Compatible With 07-14 GMC Yukon/XL/Denali,R3VIFAAAVQVVE4,5,TRUE,TRUE,FALSE,6,,mek s.,,The pictures speak for themselves! I love it! It takes a little patience to get the original one off but it's worth it.,2007-2014-gmc-yukon-yukon-xl-front-grille-chrome-1,our_prior_resolution,no_fix_record,,,,
5. RATING INFERRED — STAR RATING NOT DIRECTLY SCRAPED,"Review body is accurate but the star (1-5) was INFERRED from review sentiment — not extracted directly from Amazon's rating widget. FTC 16 CFR Part 255 prohibits displaying inferred ratings without disclosure, so it's held back.","Re-scrape this review_id directly from amazon.com — pull the star from the rating widget (look for a-icon-star class), not from sentiment. Verify the star matches across both the review-list and review-detail views.",RATING_VERIFIED:[N]   OR   RATING_DROP:[reason]   OR   RATING_KEEP_INFERRED,RATING_VERIFIED:5  |  RATING_DROP:review removed from Amazon  |  RATING_KEEP_INFERRED  (publishes with 'rating estimated' disclosure label),B07P3257NK,bghd-ava021500-al-mb,Stehlen 733469493518 Compatible with 1999-2007 Chevy Silverado GMC Sierra / 2002-2006 Avalanche / 2000-2006 Suburban Tahoe Yukon 1500 Advance Series Aluminum LED Bull Bar - Matte Black,R3PBMD4O8F7WOK,5,TRUE,TRUE,FALSE,3,2021-11-25,Amazon Customer,,"Looks good, sturdier than my last bull bar! The welds were shabby missed some spots! And I wish the led light was adjustable! Overall nice bull bar",99-07-silverado-sierra-1500-advanced-bull-guard-w-skid-plate-matte-black,team,mapped_high_confidence,99-07-silverado-sierra-1500-advanced-bull-guard-w-skid-plate-matte-black,bghd-ava021500-al-mb=Avalanche/Silverado 1500 2002 AL-series matte black; handle=99-07 Silverado/Sierra 1500 advanced bull guard with skid plate matte black; title confirms 99-07 Silverado/Sierra + 02-06 Avalanche; make/model/years/finish all match,,
5. RATING INFERRED — STAR RATING NOT DIRECTLY SCRAPED,"Review body is accurate but the star (1-5) was INFERRED from review sentiment — not extracted directly from Amazon's rating widget. FTC 16 CFR Part 255 prohibits displaying inferred ratings without disclosure, so it's held back.","Re-scrape this review_id directly from amazon.com — pull the star from the rating widget (look for a-icon-star class), not from sentiment. Verify the star matches across both the review-list and review-detail views.",RATING_VERIFIED:[N]   OR   RATING_DROP:[reason]   OR   RATING_KEEP_INFERRED,RATING_VERIFIED:5  |  RATING_DROP:review removed from Amazon  |  RATING_KEEP_INFERRED  (publishes with 'rating estimated' disclosure label),B07LC18YJF,fggg-grzv-f25099-vt-ch,Chrome Vertical Front Hood Bumper Grill Grille Guard ABS Compatible With 99-04 Ford F250 F350 F450 F550 Superduty / 00-04 Excursion,R2P5SBS2U6KXIV,5,TRUE,TRUE,FALSE,2,,mistory,,"Perfect grill for my 2000 Ford Excursion! Easy to install! This Lincoln-type grill makes it look much meaner. Didn't need to transfer the bottom clips over from the old grill, as the four top screws hold it just fine. (But I might transfer them at some point.)





EDIT: I've noticed the high pitched ""whistle"" that others have commented, as I was wondering where that sound was coming from. It shows up at around 75mph. Also, I transferred the two bottom clips easily from the original grill. I'd definitely buy this grill again!",1999-2004-ford-super-duty-excursion-front-grille-chrome,our_prior_resolution,no_fix_record,,,,
